"Target value","Lower bound","Upper bound","Sector value","Target name","Row name","Measure name","Source code","Section name","Row value"
10.618318,9.07,12.17,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Texas"
20.718276,16.71,24.73,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Utah"
NA,NA,NA,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Vermont"
10.629204,8.89,12.36,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Virginia"
9.758144,7.59,11.93,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Washington"
7.049142,1.8,12.3,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","West Virginia"
19.659697,13.93,25.39,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Wisconsin"
16.159101,11.37,20.95,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Wyoming"
2.371802,1.49,3.25,"Public 4-year","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Puerto Rico"
11.727989,10.74,12.71,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Total"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Alabama"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Alaska"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Arizona"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Arkansas"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","California"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Colorado"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Connecticut"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Delaware"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","District of Columbia"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Florida"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Georgia"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Hawaii"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Idaho"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Illinois"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Indiana"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Iowa"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Kansas"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Kentucky"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Louisiana"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Maine"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Maryland"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Massachusetts"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Michigan"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Minnesota"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Mississippi"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Missouri"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Montana"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Nebraska"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Nevada"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","New Hampshire"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","New Jersey"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","New Mexico"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","New York"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","North Carolina"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","North Dakota"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Ohio"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Oklahoma"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Oregon"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Pennsylvania"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Rhode Island"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","South Carolina"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","South Dakota"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Tennessee"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Texas"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Utah"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Vermont"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Virginia"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Washington"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","West Virginia"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Wisconsin"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Wyoming"
NA,NA,NA,"Other","Private source grants","Institution State","Share >0","ircfmg","A5 Percentages","Puerto Rico"
10.920535,10.51,11.33,"Total","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Total"
10.896082,10.48,11.31,"Total","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Non-HBCUs"
12.099106,9.46,14.74,"Total","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","HBCUs"
6.686294,5.96,7.42,"Public 2-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Total"
6.717168,5.98,7.46,"Public 2-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Non-HBCUs"
3.190593,1.88,4.5,"Public 2-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","HBCUs"
11.949697,11.49,12.41,"Public 4-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Total"
11.986277,11.52,12.45,"Public 4-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Non-HBCUs"
10.668545,8.22,13.12,"Public 4-year","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","HBCUs"
11.727989,10.74,12.71,"Other","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Total"
11.637399,10.66,12.62,"Other","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","Non-HBCUs"
16.905685,9.22,24.59,"Other","Private source grants","Institution HBCU Status","Share >0","szxoww","A5 Percentages","HBCUs"
10.920535,10.51,11.33,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Total"
13.564213,13,14.13,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Not an MSI"
12.099106,9.46,14.74,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HBCU"
5.001905,3.9,6.11,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","PBI"
6.783894,5.92,7.65,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HSI"
9.467136,7.2,11.73,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","AAPISI"
31.302522,19.7,42.91,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Tribal college"
3.638801,2.85,4.43,"Total","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Other MSI"
6.686294,5.96,7.42,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Total"
8.912337,7.81,10.02,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Not an MSI"
3.190593,1.88,4.5,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HBCU"
5.023697,3.49,6.55,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","PBI"
4.610943,3.66,5.57,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HSI"
3.456837,1.19,5.73,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","AAPISI"
11.852368,6.21,17.49,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Tribal college"
2.839619,1.35,4.33,"Public 2-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Other MSI"
11.949697,11.49,12.41,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Total"
14.203966,13.64,14.77,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Not an MSI"
10.668545,8.22,13.12,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HBCU"
7.614327,6.24,8.99,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","PBI"
8.363896,7.28,9.45,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HSI"
8.5821,6.71,10.45,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","AAPISI"
44.628916,23.6,65.66,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Tribal college"
3.658375,2.71,4.61,"Public 4-year","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Other MSI"
11.727989,10.74,12.71,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Total"
14.448371,13.24,15.66,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Not an MSI"
16.905685,9.22,24.59,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HBCU"
3.75441,2.02,5.49,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","PBI"
6.183403,3.82,8.54,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","HSI"
20.251649,7.61,32.89,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","AAPISI"
53.564847,28.27,78.86,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Tribal college"
4.265838,1.35,7.18,"Other","Private source grants","Institution MSI Status","Share >0","xevqyw","A5 Percentages","Other MSI"
10.920535,10.51,11.33,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Total"
5.992557,5.22,6.76,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Not a 4-year institution"
15.6389,14.48,16.8,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Very selective"
13.91896,13.19,14.65,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Moderately selective"
13.729442,11.75,15.71,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Minimally selective"
5.518436,4.45,6.59,"Total","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Open admission"
6.686294,5.96,7.42,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Total"
6.686294,5.96,7.42,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Not a 4-year institution"
NA,NA,NA,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Very selective"
NA,NA,NA,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Moderately selective"
NA,NA,NA,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Minimally selective"
NA,NA,NA,"Public 2-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Open admission"
11.949697,11.49,12.41,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Total"
NA,NA,NA,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Not a 4-year institution"
12.677845,11.6,13.75,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Very selective"
12.072897,11.42,12.72,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Moderately selective"
13.425069,12.01,14.84,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Minimally selective"
9.105832,7.68,10.53,"Public 4-year","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Open admission"
11.727989,10.74,12.71,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Total"
4.0863,2.31,5.87,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Not a 4-year institution"
19.206021,16.9,21.52,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Very selective"
17.908081,16.22,19.6,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Moderately selective"
14.150613,9.72,18.58,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Minimally selective"
3.585352,2.15,5.02,"Other","Private source grants","Institution Selectivity","Share >0","vrwdmg","A5 Percentages","Open admission"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Total"
283.015003,263.48,302.55,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","White"
295.258354,268.42,322.09,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Black or African American"
318.020884,279.55,356.5,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Hispanic or Latino"
526.010606,441.17,610.85,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Asian"
177.993052,108.17,247.81,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native American"
206.354636,90.7,322.01,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native Hawaiian/Pacific Islander"
366.09296,314.38,417.8,"Total","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","More than one race"
109.413885,98.13,120.69,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Total"
107.165144,90.63,123.7,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","White"
138.237486,104.07,172.4,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Black or African American"
81.674168,64.79,98.56,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Hispanic or Latino"
148.318939,97.05,199.59,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Asian"
90.548651,34.87,146.23,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native American"
111.594828,-3,226.19,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native Hawaiian/Pacific Islander"
121.869884,79.94,163.8,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","More than one race"
252.374073,235.72,269.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Total"
204.756594,188.32,221.19,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","White"
332.84126,299.42,366.26,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Black or African American"
280.356363,232.37,328.34,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Hispanic or Latino"
362.65917,289.18,436.13,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Asian"
153.18583,71.28,235.09,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native American"
194.551005,28.89,360.21,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native Hawaiian/Pacific Islander"
274.847105,236.15,313.55,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","More than one race"
484.285371,435.07,533.5,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Total"
467.235917,417.08,517.39,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","White"
332.091358,279.35,384.84,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Black or African American"
502.679922,406.79,598.57,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Hispanic or Latino"
891.122638,690.35,1091.9,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Asian"
262.989339,82.06,443.91,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native American"
246.885962,-3.6,497.37,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","Native Hawaiian/Pacific Islander"
520.497659,408.48,632.52,"Other","Federal campus-based aid (SEOG, FWS)","Race/Ethnicity","Average","vnirtn","A6 Averages","More than one race"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Total"
367.465323,265.82,469.11,"Total","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Middle school/junior high"
292.956845,271.14,314.77,"Total","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","High school"
322.35041,298.96,345.74,"Total","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","College or beyond"
109.413885,98.13,120.69,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Total"
128.811482,84.2,173.42,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Middle school/junior high"
101.918347,87.13,116.71,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","High school"
112.433706,93.15,131.72,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","College or beyond"
252.374073,235.72,269.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Total"
395.992591,293.74,498.24,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Middle school/junior high"
301.837549,271.81,331.87,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","High school"
217.972673,202.21,233.73,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","College or beyond"
484.285371,435.07,533.5,"Other","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Total"
485.815239,236.07,735.56,"Other","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","Middle school/junior high"
388.506444,340.63,436.38,"Other","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","High school"
544.015918,482.48,605.55,"Other","Federal campus-based aid (SEOG, FWS)","Parents' Highest Education Level","Average","srxuuu","A6 Averages","College or beyond"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Total"
485.403643,442.97,527.84,"Total","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Bottom quartile"
357.63146,330.17,385.09,"Total","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Lower-middle quartile"
252.545093,227.99,277.1,"Total","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Upper-middle quartile"
119.894595,98.15,141.64,"Total","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Top quartile"
109.413885,98.13,120.69,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Total"
164.972322,141.62,188.33,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Bottom quartile"
115.541389,93.51,137.57,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Lower-middle quartile"
72.044043,51.87,92.21,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Upper-middle quartile"
28.101696,14.69,41.51,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Top quartile"
252.374073,235.72,269.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Total"
468.549021,431.46,505.63,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Bottom quartile"
312.032058,284.39,339.67,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Lower-middle quartile"
165.379684,139.83,190.93,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Upper-middle quartile"
40.399367,29.27,51.53,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Top quartile"
484.285371,435.07,533.5,"Other","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Total"
699.114845,588.49,809.74,"Other","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Bottom quartile"
536.093717,468.51,603.67,"Other","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Lower-middle quartile"
444.730423,384.36,505.1,"Other","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Upper-middle quartile"
231.836086,183.17,280.5,"Other","Federal campus-based aid (SEOG, FWS)","Income Quartile","Average","gneiwb","A6 Averages","Top quartile"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Total"
408.273511,375.75,440.8,"Total","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Zero EFC"
260.030281,239.45,280.61,"Total","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Nonzero EFC"
109.413885,98.13,120.69,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Total"
164.679102,147.36,181.99,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Zero EFC"
62.558197,48.03,77.08,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Nonzero EFC"
252.374073,235.72,269.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Total"
455.775459,420.83,490.72,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Zero EFC"
166.409397,148.98,183.84,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Nonzero EFC"
484.285371,435.07,533.5,"Other","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Total"
496.080062,420.15,572.01,"Other","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Zero EFC"
475.935811,423.6,528.28,"Other","Federal campus-based aid (SEOG, FWS)","Zero EFC Status","Average","kqicdp","A6 Averages","Nonzero EFC"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Total"
178.125716,159.4,196.85,"Total","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Not a Pell recipient"
423.811333,395.81,451.81,"Total","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Pell recipient"
109.413885,98.13,120.69,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Total"
33.076463,23.41,42.74,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Not a Pell recipient"
166.47183,148.59,184.35,"Public 2-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Pell recipient"
252.374073,235.72,269.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Total"
88.902308,77.22,100.58,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Not a Pell recipient"
406.556188,380.08,433.03,"Public 4-year","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Pell recipient"
484.285371,435.07,533.5,"Other","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Total"
375.872824,320.86,430.89,"Other","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Not a Pell recipient"
556.844986,490.23,623.46,"Other","Federal campus-based aid (SEOG, FWS)","Pell Recipient Status","Average","mfbtlj","A6 Averages","Pell recipient"
315.000188,295.72,334.28,"Total","Federal campus-based aid (SEOG, FWS)","Institution State","Average","tmmiba","A6 Averages","Total"
