"Target value","Lower bound","Upper bound","State","Target name","Row name","Measure name","Source code","Section name","Row value"
NA,NA,NA,"Indiana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
2.315744,0.82,3.81,"Iowa","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
2.161959,0.34,3.98,"Iowa","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
2.562534,1.12,4,"Iowa","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
22.556743,16.45,28.66,"Kansas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
8.649525,-1.76,19.06,"Kansas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
36.774199,28.7,44.85,"Kansas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
93.326007,90.46,96.19,"Kentucky","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
88.107597,81.81,94.4,"Kentucky","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
97.467262,96.14,98.8,"Kentucky","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
70.392982,68.77,72.02,"Louisiana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
69.141549,64.8,73.49,"Louisiana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
71.605313,67.79,75.42,"Louisiana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
32.803948,24.83,40.78,"Maine","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Maine","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
63.419563,49.63,77.21,"Maine","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
33.739138,27.97,39.51,"Maryland","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
12.528142,8.34,16.72,"Maryland","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
65.766475,55.52,76.02,"Maryland","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
62.81018,58.86,66.76,"Massachusetts","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
39.065171,31.61,46.52,"Massachusetts","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
92.801532,89.09,96.51,"Massachusetts","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
20.274815,17.51,23.04,"Michigan","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
15.161037,12.19,18.13,"Michigan","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
26.526794,21.6,31.46,"Michigan","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
50.225327,46.12,54.34,"Minnesota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
30.882646,26.26,35.51,"Minnesota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
82.565636,77.85,87.28,"Minnesota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
57.723215,53.74,61.71,"Mississippi","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
81.996374,74.76,89.23,"Mississippi","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
36.055665,30.39,41.72,"Mississippi","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
NA,NA,NA,"Missouri","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Missouri","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Missouri","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
NA,NA,NA,"Montana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Montana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Montana","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
21.182952,6.75,35.61,"Nebraska","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Nebraska","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
43.070623,16.42,69.73,"Nebraska","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
50.601841,44.24,56.97,"Nevada","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
50.180178,39.37,60.99,"Nevada","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
50.971034,37.67,64.27,"Nevada","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
6.619055,3.76,9.47,"New Hampshire","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
1.631605,-0.74,4,"New Hampshire","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
14.114792,5.64,22.59,"New Hampshire","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
49.014797,43.91,54.12,"New Jersey","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
12.101524,7.39,16.82,"New Jersey","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
76.309676,67.82,84.8,"New Jersey","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
74.001104,68.26,79.74,"New Mexico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
62.333115,50.63,74.03,"New Mexico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
77.193094,70.52,83.87,"New Mexico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
66.578314,63.31,69.85,"New York","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
47.551803,42.78,52.32,"New York","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
79.395612,76.17,82.62,"New York","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
52.231372,48.98,55.48,"North Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
12.674987,9.59,15.76,"North Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
88.596881,85.88,91.31,"North Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
29.581884,26.33,32.83,"Ohio","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
4.854511,3.07,6.64,"Ohio","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
57.113242,51.3,62.92,"Ohio","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
35.085048,32.47,37.7,"Oklahoma","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
11.421963,7.86,14.98,"Oklahoma","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
57.286602,51.35,63.23,"Oklahoma","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
56.406227,51.03,61.79,"Oregon","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
22.215006,2.57,41.86,"Oregon","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
79.91727,72.19,87.64,"Oregon","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
50.597746,45.34,55.86,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
30.615197,25.3,35.93,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
77.101736,70.41,83.79,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
73.35924,62.08,84.64,"South Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
70.192387,61.24,79.14,"South Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
76.467288,60.48,92.45,"South Carolina","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
24.100139,18.14,30.06,"South Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
35.013766,27.11,42.91,"South Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
8.601405,2.3,14.9,"South Dakota","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
78.133459,74.03,82.24,"Tennessee","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
72.382564,65.75,79.01,"Tennessee","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
84.065058,79.45,88.68,"Tennessee","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
42.866157,39.99,45.75,"Texas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
22.385563,17.4,27.38,"Texas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
57.644539,53.99,61.3,"Texas","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
18.446323,12.22,24.67,"Utah","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
25.593113,16.79,34.4,"Utah","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
11.688247,-2.97,26.34,"Utah","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
54.744214,47.42,62.06,"Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
34.650265,24.72,44.58,"Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
83.508744,75.58,91.43,"Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
41.137725,37.27,45,"Washington","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
9.676492,7.1,12.26,"Washington","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
67.366635,59.91,74.83,"Washington","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
64.643061,53.62,75.67,"West Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
60.564974,45.05,76.08,"West Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
68.656774,61.85,75.46,"West Virginia","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
39.327375,33.05,45.61,"Wisconsin","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
10.861167,4.73,17,"Wisconsin","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
93.385191,89.01,97.76,"Wisconsin","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
62.775818,57.16,68.39,"Wyoming","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
66.865163,62.37,71.36,"Wyoming","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
56.718267,48.23,65.21,"Wyoming","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
12.323339,5.99,18.66,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Total"
NA,NA,NA,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Not a Pell recipient"
13.417076,6.22,20.61,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","oftfkr","E1 Percentages","Pell recipient"
2033.432847,1969.11,2097.76,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
2052.102152,1980.9,2123.3,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
1530.16526,1374.84,1685.49,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
1905.739026,1759.55,2051.93,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
3013.507926,2752.73,3274.28,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
1636.593001,813.16,2460.02,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
1179.062692,239.12,2119.01,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
1954.793172,1686.36,2223.22,"Total","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
6699.401464,5900.07,7498.73,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
6496.567763,5558.26,7434.87,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
7340.897849,6187.12,8494.67,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
2374.249853,2081.18,2667.32,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
2479.050839,2148.38,2809.72,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
1918.574724,1069.45,2767.7,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
1819.591006,257.84,3381.34,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
2875.896553,2644.06,3107.73,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
2628.996993,2225.29,3032.71,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
2446.281719,1054.96,3837.61,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
2540.956509,2180.49,2901.42,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
3975.892064,3373.29,4578.49,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
2568.03245,1355.27,3780.8,"California","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
2015.462955,1735.97,2294.96,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
1781.078807,1554.01,2008.14,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
1592.103242,-0.26,3184.47,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
2542.720912,1807.05,3278.39,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
2606.281821,977.99,4234.57,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
2003.990328,794.9,3213.08,"Colorado","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
699.78849,579.59,819.99,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
800.266345,624.46,976.07,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
425.073913,168.14,682,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
704.47502,554.14,854.81,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
487.159802,-3.07,977.39,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
944.681268,382.44,1506.92,"Florida","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
259.00382,189.38,328.62,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
249.432355,122.05,376.82,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
243.721529,119.17,368.28,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
594.280167,190.76,997.8,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
270.148836,15.39,524.91,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
55.479625,-35.17,146.13,"Georgia","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
2987.760998,2468.13,3507.39,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
2441.984506,1922.94,2961.03,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
3419.754449,3253.66,3585.85,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
3098.839253,1530.81,4666.87,"Hawaii","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
3619.11033,3313.23,3924.99,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
3147.42743,2775.17,3519.68,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
3386.921774,2645.43,4128.41,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
4889.380528,4183.87,5594.89,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
4059.369223,3312.94,4805.8,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Asian"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native American"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","More than one race"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Total"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","White"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Black or African American"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","orrnqv","E2 Averages","Hispanic or Latino"
