"Target value","Lower bound","Upper bound","State","Target name","Row name","Measure name","Source code","Section name","Row value"
598.705695,493.72,703.69,"North Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
585.444362,453.15,717.74,"North Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
608.711864,460.3,757.12,"North Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
38.258217,-21.4,97.92,"Ohio","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
65.241997,-65.95,196.44,"Ohio","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
14.424945,-5.16,34.01,"Ohio","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
320.174595,174.37,465.98,"Oklahoma","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
53.705677,-36.59,144,"Oklahoma","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
583.268296,276.61,889.93,"Oklahoma","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Oregon","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Oregon","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Oregon","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
440.825606,364.28,517.37,"Pennsylvania","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
139.998856,49.74,230.25,"Pennsylvania","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
714.179826,609.51,818.85,"Pennsylvania","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
1791.902268,1425.12,2158.68,"South Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
2020.914702,1491.49,2550.34,"South Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
1614.363823,977.93,2250.8,"South Carolina","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"South Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"South Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"South Dakota","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
2017.916892,1892.52,2143.31,"Tennessee","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
2129.472145,1973.52,2285.43,"Tennessee","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
1944.814982,1753.23,2136.4,"Tennessee","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
487.806702,371.74,603.87,"Texas","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
204.579503,107.64,301.51,"Texas","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
662.632903,501.61,823.66,"Texas","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Utah","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Utah","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Utah","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
825.515957,409.59,1241.44,"Vermont","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
821.220945,110.46,1531.98,"Vermont","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
833.744376,724.5,942.98,"Vermont","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
505.771695,422.25,589.3,"Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
268.945168,187.98,349.91,"Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
694.547062,577.89,811.21,"Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
618.777427,402.3,835.26,"Washington","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
110.791381,-22.16,243.74,"Washington","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
1133.467184,674.34,1592.6,"Washington","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
1010.723404,803.89,1217.56,"West Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
629.150376,166.4,1091.9,"West Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
1184.151618,924,1444.31,"West Virginia","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Wisconsin","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Wisconsin","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Wisconsin","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Wyoming","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Wyoming","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Wyoming","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
NA,NA,NA,"Puerto Rico","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Total"
NA,NA,NA,"Puerto Rico","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Not a Pell recipient"
NA,NA,NA,"Puerto Rico","State grants total","Pell Recipient Status","Average","uownhj","F1 Averages","Pell recipient"
40.616122,39.22,42.01,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
38.572974,37.07,40.07,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
36.213824,32.74,39.68,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
46.998612,43.94,50.05,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
43.551198,38.69,48.41,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
44.51823,27.82,61.22,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
45.327335,26.64,64.02,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
38.192462,33.21,43.18,"Total","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
8.211342,4.85,11.58,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
5.403042,2.08,8.73,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
9.649784,3.91,15.39,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
28.536923,-4.65,61.72,"Alabama","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Alaska","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
2.599336,0.1,5.1,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
3.30727,-1.43,8.05,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
3.02769,-0.79,6.85,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Arizona","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
27.146644,21.22,33.07,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
32.400673,25.68,39.12,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
10.701567,4.85,16.55,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
28.06187,18.52,37.6,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
24.547427,-9.9,59,"Arkansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
63.824353,58.42,69.23,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
55.335093,49.87,60.8,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
72.035071,55.18,88.89,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
66.781289,59.81,73.75,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
61.719757,52.94,70.5,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
62.748734,46.81,78.68,"California","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
60.579109,52.43,68.73,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
58.002017,46.72,69.28,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
56.631013,45.38,67.88,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Colorado","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
8.964987,6.49,11.44,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
14.407616,8.5,20.31,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
11.098086,3.53,18.67,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
2.72171,-0.4,5.84,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Connecticut","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Delaware","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"District of Columbia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
27.100589,8.89,45.32,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
30.407294,11.01,49.8,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
18.305481,5.53,31.08,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
23.321741,-1.06,47.71,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Florida","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
59.511754,46.83,72.19,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
69.902554,55.21,84.6,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
49.969742,38.59,61.35,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Georgia","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
17.171517,14.32,20.02,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
19.355232,11.5,27.21,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
25.5024,12.61,38.39,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
12.20548,5.94,18.47,"Hawaii","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Idaho","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
27.491968,23.21,31.78,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
24.24419,18.13,30.36,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
41.662394,27.4,55.93,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
29.966505,21.5,38.43,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
12.225092,-3.11,27.56,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Illinois","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
26.034591,21.83,30.24,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
26.298833,21.09,31.5,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
35.844516,12.5,59.19,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Indiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
17.109893,12.59,21.63,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
17.480383,13.58,21.38,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
10.752905,-3.73,25.23,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Iowa","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kansas","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
66.534866,61.54,71.53,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
68.008752,63.53,72.49,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kentucky","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Louisiana","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
41.100463,31.83,50.37,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
39.397197,27.31,51.48,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Maine","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
17.376922,9.32,25.43,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
24.420623,9.74,39.1,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
2.814905,-2.13,7.76,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
21.092644,-11.48,53.66,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Maryland","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","More than one race"
66.484945,60.3,72.67,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Total"
67.300229,58.1,76.5,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","White"
71.222681,55.49,86.95,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Black or African American"
72.896686,65.45,80.34,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Hispanic or Latino"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Asian"
NA,NA,NA,"Massachusetts","State grants total","Race/Ethnicity","Share >0","ajwhzg","F1 Percentages","Native American"
