"Target value","Lower bound","Upper bound","State","Target name","Row name","Measure name","Source code","Section name","Row value"
4.855971,2.82,6.89,"New Hampshire","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
1.788238,0.48,3.1,"New Hampshire","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
10.411701,5,15.82,"New Hampshire","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
47.362081,42.46,52.26,"New Jersey","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
12.032492,7.22,16.85,"New Jersey","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
74.060284,65.76,82.36,"New Jersey","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
63.358026,57.58,69.14,"New Mexico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
53.339187,45.19,61.49,"New Mexico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
66.210318,58.71,73.71,"New Mexico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
64.144618,60.76,67.53,"New York","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
44.922967,40.29,49.56,"New York","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
77.661398,74.18,81.14,"New York","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
49.008794,45.83,52.19,"North Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
11.93239,8.97,14.9,"North Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
85.400969,82.21,88.59,"North Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"North Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
27.133635,24.18,30.09,"Ohio","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
4.270347,2.79,5.75,"Ohio","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
55.306931,49.6,61.01,"Ohio","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
28.80573,26.58,31.03,"Oklahoma","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
8.627369,6.01,11.24,"Oklahoma","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
50.552381,45.2,55.91,"Oklahoma","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
47.279389,42.68,51.88,"Oregon","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
15.949582,1.06,30.84,"Oregon","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
74.02856,62.35,85.7,"Oregon","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
43.147041,38.26,48.03,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
25.567444,21.02,30.11,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
69.025185,61.21,76.84,"Pennsylvania","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Rhode Island","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
54.979648,41.25,68.71,"South Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
46.160013,35.66,56.66,"South Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
66.492051,46.47,86.52,"South Carolina","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
18.547563,14.44,22.66,"South Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
26.23124,20.34,32.12,"South Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
7.034641,2.55,11.52,"South Dakota","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
71.842069,67.05,76.64,"Tennessee","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
66.500258,58.57,74.43,"Tennessee","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
77.182968,72.25,82.11,"Tennessee","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
42.263685,39.28,45.25,"Texas","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
22.113234,17.33,26.9,"Texas","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
56.995302,53.23,60.76,"Texas","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
16.53045,10.95,22.11,"Utah","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
22.761113,15.6,29.92,"Utah","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
10.341442,-2.46,23.14,"Utah","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
NA,NA,NA,"Vermont","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
49.196717,42,56.39,"Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
29.748671,20.67,38.83,"Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
79.683698,71.13,88.24,"Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
38.785897,35.13,42.45,"Washington","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
8.903724,6.52,11.29,"Washington","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
64.865587,57.53,72.2,"Washington","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
47.20827,44.32,50.1,"West Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
40.257418,36.64,43.87,"West Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
55.209957,50.57,59.85,"West Virginia","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
31.582381,25.68,37.48,"Wisconsin","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
8.675547,3.73,13.62,"Wisconsin","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
77.555179,69.56,85.55,"Wisconsin","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
42.262674,38.57,45.96,"Wyoming","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
41.625138,34.24,49.01,"Wyoming","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
43.429576,38.4,48.46,"Wyoming","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
12.29168,5.97,18.62,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Total"
NA,NA,NA,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Not a Pell recipient"
13.396788,6.21,20.59,"Puerto Rico","State grants total","Pell Recipient Status","Share >0","qqtksa","E1 Percentages","Pell recipient"
2440.349558,2363,2517.7,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
2518.591788,2423.13,2614.05,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
2020.194752,1844.01,2196.38,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
2174.913024,2009.68,2340.15,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
3380.79067,3077.47,3684.11,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
1647.837231,948.75,2346.93,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
1636.860076,650.06,2623.66,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
2275.523173,1986.9,2564.15,"Total","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Alabama","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Alaska","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
7026.40789,5971.03,8081.79,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
6765.388724,5673.98,7856.8,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
5752.03155,1892.8,9611.27,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
7447.409886,6301.02,8593.8,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
9600.383296,8097.79,11102.97,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Arizona","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
2419.739718,2128.8,2710.68,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
2427.131237,2138.67,2715.59,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
2461.981664,1639.19,3284.77,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
2177.456014,766.23,3588.68,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Arkansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
2875.728234,2662.22,3089.24,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
2692.696389,2300.91,3084.48,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
2465.792104,1218.89,3712.7,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
2549.238392,2215.72,2882.75,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
3900.273406,3337.94,4462.6,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
2440.909011,1277.94,3603.88,"California","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
2134.992689,1905.04,2364.95,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
2029.964813,1727.73,2332.2,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
1531.619548,329.28,2733.96,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
2498.271844,1834.34,3162.2,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
3209.764734,1668.44,4751.09,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
1885.908552,863.39,2908.42,"Colorado","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Connecticut","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Delaware","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"District of Columbia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
848.853606,757.06,940.65,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
922.387568,773.63,1071.14,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
573.5783,301.16,845.99,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
953.573095,634,1273.15,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
459.488852,-13.48,932.46,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
927.136616,383.31,1470.96,"Florida","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
299.211274,236.92,361.5,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
296.386501,178.38,414.39,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
290.404787,149.92,430.89,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
595.979199,231.65,960.31,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
307.689535,145.06,470.32,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
62.055839,-25.8,149.91,"Georgia","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
2606.974482,2099.51,3114.44,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
1476.340511,533.74,2418.94,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
1816.326198,1522.03,2110.62,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
3328.394361,3135.05,3521.74,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
2841.179662,1219.63,4462.73,"Hawaii","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Idaho","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
3687.557745,3335.07,4040.05,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
3237.700037,2912.23,3563.17,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
3772.630268,2545.78,4999.48,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
4861.360201,4151.05,5571.67,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
3874.770137,2938.71,4810.83,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Illinois","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Indiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
4059.157366,3711.52,4406.8,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
3604.936421,3268.68,3941.19,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
5350.480435,2320.95,8380.01,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Iowa","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
4266.716718,3769.31,4764.12,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
4512.470427,3712.54,5312.4,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
3949.356476,2137.36,5761.36,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kansas","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
3159.183874,2731.17,3587.2,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
3317.017639,2967.91,3666.12,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
2582.824635,971.04,4194.6,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Kentucky","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
2241.643233,2003.86,2479.43,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
2550.995895,2155.53,2946.47,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
1620.409531,1281.21,1959.61,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
2358.707295,1575.91,3141.51,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
1650.665753,953.09,2348.24,"Louisiana","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
4036.543083,3665.32,4407.77,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Total"
4108.445701,3549.57,4667.32,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","White"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Black or African American"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Hispanic or Latino"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Asian"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native American"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","Native Hawaiian/Pacific Islander"
NA,NA,NA,"Maine","Institution grants total","Race/Ethnicity","Average","gqmlml","E2 Averages","More than one race"
